section,product_name,category,material,price,platform,size_numeric,log_price
REMAINING,Wooden Rolling Rattle in Natural Finish,Baby Rattle,Engineered Wood,599.0,Pepperfry,8.474133333333333,6.396929655216146
REMAINING,Rainbow Wooden Cube Building Blocks Set of 36 in Multicolour,Building Blocks,Mango Wood,1399.0,Pepperfry,8.474133333333333,7.24422751560335
REMAINING,Wooden Bench and Bridge Garden Toy,Miniature Toy,Wooden/handicraft item,599.0,Pepperfry,8.474133333333333,6.396929655216146
REMAINING,Set of 5 Red Wooden Hand Painted Stacking Nested Dolls,Nesting Doll Toy,Wood,399.0,Pepperfry,8.474133333333333,5.991464547107982
REMAINING,Wooden Handmade Crafted Green Color Doll Hand Painted - Nesting Doll Set of 5,Nesting Doll Toy,Wood,399.0,Pepperfry,8.474133333333333,5.991464547107982
REMAINING,Wooden Handmade Crafted Yellow Color Doll Hand Painted - Nesting Doll Set of 5,Nesting Doll Toy,Wood,399.0,Pepperfry,8.474133333333333,5.991464547107982
REMAINING,Small Wooden Houses Set of 15 in Multicolour,Open-ended Building Toy,Mango Wood,1299.0,Pepperfry,8.474133333333333,7.170119543449628
REMAINING,Push Walker in Blue Colour,Push/Walker Toy,Engineered Wood,3500.0,Pepperfry,8.474133333333333,8.160803920954665
REMAINING,Light Brown Engineered Wood 12 Pieces Bro Puzzle Gift Set,Puzzle,Engineered Wood,399.0,Pepperfry,12.0,5.991464547107982
REMAINING,Wooden Puzzle Leaf in Green Colour,Puzzle,Engineered Wood,999.0,Pepperfry,8.474133333333333,6.907755278982137
REMAINING,Hobby Horse Self Balance in Natural Wooden Finish,Role-play Toy,Engineered Wood,1380.0,Pepperfry,8.474133333333333,7.2305631534092925
REMAINING,Rainbow Stacker Set of 6 in Multicolour,Stacking Toy,Beech Wood,899.0,Pepperfry,8.474133333333333,6.802394763324311
REMAINING,Wooden Teethers-Treats in Natural Finish,Teether,Engineered Wood,599.0,Pepperfry,8.474133333333333,6.396929655216146
REMAINING,Blue Hand Carved Mango Wood Laughing Head Figurine,Wood Figurine,Mango Wood,2399.0,Pepperfry,8.474133333333333,7.783224016336037
REMAINING,Brown Hand Craved Mango Wood Elephant Figurine,Wood Figurine,Mango Wood,3499.0,Pepperfry,8.474133333333333,8.160518247477505
REMAINING,Couple Horse Set Of 2 Yellow Wood Figurine,Wood Figurine,Wood,4849.0,Pepperfry,8.474133333333333,8.48673398393153
REMAINING,Dearest Little Deer Brown Solid Wood (Set of 2) Figurines,Wood Figurine,Solid Wood,699.0,Pepperfry,8.474133333333333,6.551080335043404
REMAINING,Elephant Mango Wood Figurine,Wood Figurine,Solid Wood,1849.0,Pepperfry,8.474133333333333,7.52294091807237
REMAINING,Floral Elephant Mango Wood Figurine,Wood Figurine,Mango Wood,1849.0,Pepperfry,8.474133333333333,7.52294091807237
REMAINING,Grey Hand Carved Mango Wood Sleeping Head Figurine,Wood Figurine,Mango Wood,2449.0,Pepperfry,8.474133333333333,7.803843303538772
REMAINING,Handcrafted Elephant Black Wood Figurine,Wood Figurine,Wood,4149.0,Pepperfry,8.474133333333333,8.330863613224745
REMAINING,Horse Head Black Wood Figurine,Wood Figurine,Wood,4149.0,Pepperfry,8.474133333333333,8.330863613224745
REMAINING,Orange Hand Carved Mango Wood Sleeping Head Figurine,Wood Figurine,Mango Wood,2449.0,Pepperfry,8.474133333333333,7.803843303538772
REMAINING,Poise of Purity Brown Solid Wood Figurine,Wood Figurine,Solid Wood,799.0,Pepperfry,8.474133333333333,6.684611727667927
REMAINING,Red Hand Carved Mango Wood Laughing Head Figurine,Wood Figurine,Mango Wood,2299.0,Pepperfry,8.474133333333333,7.7406644019172415
REMAINING,Rolling The Trump Brown Solid Wood (Set of 3) Figurines,Wood Figurine,Solid Wood,1349.0,Pepperfry,8.474133333333333,7.2078598714324755
REMAINING,Spirited Rider Brown Solid Wood (Set of 2) Figurines,Wood Figurine,Solid Wood,1049.0,Pepperfry,8.474133333333333,6.956545443151569
REMAINING,The Dance Of Color Grace Brown Solid Wood Figurine,Wood Figurine,Solid Wood,1099.0,Pepperfry,8.474133333333333,7.003065458786462
REMAINING,The Mama and Ba,Wood Figurine,Solid Wood,599.0,Pepperfry,8.474133333333333,6.396929655216146
REMAINING,Vintage Hand Carved Mango Wood Laughing Head Figurine,Wood Figurine,Mango Wood,2449.0,Pepperfry,8.474133333333333,7.803843303538772
REMAINING,Yellow Wooden Savitri and Shiva Idol,Wood Figurine/Idol,Wood,7399.0,Pepperfry,8.474133333333333,8.909235279192261
